pc_timestamp,dt,ax,ay,az,gx,gy,gz,true_vertical_accel,v_z,d_z
1778892972.070453,0.01,0.002685546875,-0.000732421875,1.0146484375,0.54931640625,-0.48828125,-0.54931640625,-0.0002870559741090517,0.0,-7.176399352726293e-09
1778892972.070453,0.01,0.0023193359375,-0.0020751953125,1.0147705078125,0.54931640625,-0.48828125,-0.54931640625,0.0009116098876145173,0.0,8.43744848491035e-09
1778892972.070453,0.01,0.0015869140625,-0.0018310546875,1.0145263671875,0.54931640625,-0.48828125,-0.54931640625,-0.0014518757677208782,0.0,-5.0691985177486715e-09
1778892972.070453,0.01,0.00146484375,-0.0020751953125,1.0150146484375,0.48828125,-0.54931640625,-0.48828125,0.003266407763227619,0.0,4.029410136991985e-08
1778892972.070453,0.01,0.001220703125,-0.00244140625,1.0147705078125,0.48828125,-0.48828125,-0.48828125,0.0009166451039703816,0.0,1.4487042304986986e-07
1778892972.070453,0.01,0.000732421875,-0.00146484375,1.0140380859375,0.48828125,-0.48828125,-0.48828125,-0.006186074600115887,0.0,1.3134685646232207e-08
1778892972.070453,0.01,0.0008544921875,-0.0003662109375,1.0140380859375,0.48828125,-0.48828125,-0.54931640625,-0.006214186461793503,0.0,-2.9687184090150255e-07
1778892972.070453,0.01,0.0013427734375,-0.00048828125,1.0146484375,0.48828125,-0.48828125,-0.48828125,-0.0003110323283106453,0.0,-4.600023106541062e-07
1778892972.070453,0.01,0.0013427734375,-0.0008544921875,1.0159912109375,0.48828125,-0.48828125,-0.48828125,0.01267492136927828,0.0,-1.5090508462991535e-07
1778892972.070453,0.01,0.00048828125,-0.001220703125,1.016357421875,0.48828125,-0.48828125,-0.48828125,0.016214685919241134,0.0,5.7133509758307e-07
1778892972.070453,0.01,0.000732421875,-0.0010986328125,1.0155029296875,0.48828125,-0.48828125,-0.54931640625,0.00795235585404086,0.0,1.1755111419151199e-06
1778892972.070453,0.01,0.0018310546875,-0.0006103515625,1.01513671875,0.48828125,-0.48828125,-0.48828125,0.004408990330567519,0.0,1.4845447965303292e-06
1778892972.070453,0.01,0.0020751953125,-0.00048828125,1.0147705078125,0.48828125,-0.48828125,-0.48828125,0.000866937366957643,0.0,1.6164429889684583e-06
1778892972.070453,0.01,0.0018310546875,-0.000732421875,1.0145263671875,0.48828125,-0.48828125,-0.48828125,-0.001490951119748729,0.0,1.6008426451486812e-06
1778892972.070453,0.01,0.0023193359375,-0.001708984375,1.0142822265625,0.48828125,-0.54931640625,-0.48828125,-0.003816000824278021,0.0,1.4681688465480124e-06
1778892972.070453,0.01,0.0023193359375,-0.0020751953125,1.0146484375,0.48828125,-0.48828125,-0.54931640625,-0.00026430672051347415,0.0,1.366161157928225e-06
1778892972.070453,0.01,0.00146484375,-0.0008544921875,1.015380859375,0.48828125,-0.48828125,-0.48828125,0.006756567117179202,0.0,1.5284676678448683e-06
1778892972.070453,0.01,0.001708984375,0.0,1.0145263671875,0.48828125,-0.54931640625,-0.48828125,-0.0015351960294776035,0.0,1.6590019450374082e-06
1778892972.070453,0.01,0.00244140625,-0.000244140625,1.0146484375,0.48828125,-0.48828125,-0.48828125,-0.00034068686755794886,0.0,1.6121048726115193e-06
1778892972.070453,0.01,0.0018310546875,-0.0003662109375,1.015380859375,0.48828125,-0.54931640625,-0.48828125,0.006727750218656681,0.0,1.7717814563889876e-06
1778892972.4183967,0.01,0.001220703125,-0.0006103515625,1.01513671875,0.48828125,-0.54931640625,-0.48828125,0.00436644442849321,0.0,2.0491363225677347e-06
1778892972.4183967,0.01,0.0018310546875,-0.0013427734375,1.0150146484375,0.48828125,-0.48828125,-0.48828125,0.003217573050660505,0.0,2.2387367595465775e-06
1778892972.4183967,0.01,0.0018310546875,-0.001220703125,1.0152587890625,0.48828125,-0.48828125,-0.54931640625,0.005570335889103717,0.0,2.458434483040683e-06
1778892972.4183967,0.01,0.0010986328125,-0.0006103515625,1.01513671875,0.48828125,-0.48828125,-0.54931640625,0.004355556839168884,0.0,2.706581801247498e-06
1778892972.4183967,0.01,0.001220703125,-0.0003662109375,1.0146484375,0.48828125,-0.48828125,-0.48828125,-0.00037763493740960996,0.0,2.8060298487914796e-06
1778892972.4183967,0.01,0.0013427734375,-0.0006103515625,1.0146484375,0.48828125,-0.48828125,-0.48828125,-0.0003696596882907244,0.0,2.7873474831489715e-06
1778892972.4183967,0.01,0.001220703125,-0.0006103515625,1.014404296875,0.48828125,-0.48828125,-0.48828125,-0.002735423891778055,0.0,2.709720393647252e-06
1778892972.4183967,0.01,0.001708984375,-0.001220703125,1.014404296875,0.42724609375,-0.48828125,-0.48828125,-0.002682906854021283,0.0,2.5742621250022686e-06
1778892972.4183967,0.01,0.0015869140625,-0.00146484375,1.0150146484375,0.48828125,-0.48828125,-0.48828125,0.0032211672205519903,0.0,2.5877186341655363e-06
1778892972.4183967,0.01,0.001708984375,-0.000732421875,1.015380859375,0.48828125,-0.48828125,-0.48828125,0.006725973454967615,0.0,2.8363971510535266e-06
1778892972.4183967,0.01,0.001953125,-0.000732421875,1.0150146484375,0.48828125,-0.48828125,-0.54931640625,0.0031865552090071247,0.0,3.084210367652895e-06
1778892972.4183967,0.01,0.0020751953125,-0.0006103515625,1.0146484375,0.48828125,-0.48828125,-0.54931640625,-0.00036076274077245785,0.0,3.154855179358762e-06
1778892972.4183967,0.01,0.0020751953125,-0.0008544921875,1.01513671875,0.48828125,-0.48828125,-0.48828125,0.0043649143192734385,0.0,3.2549589688212865e-06
1778892972.4183967,0.01,0.001953125,-0.00146484375,1.015380859375,0.48828125,-0.48828125,-0.48828125,0.006746324982321639,0.0,3.5327399513611637e-06
1778892972.4183967,0.01,0.0015869140625,-0.0010986328125,1.015625,0.48828125,-0.48828125,-0.54931640625,0.009072890715408732,0.0,3.928220343804423e-06
1778892972.4183967,0.01,0.0008544921875,-0.0009765625,1.01513671875,0.42724609375,-0.48828125,-0.54931640625,0.004345460379710175,0.0,4.263679121182395e-06
1778892972.4183967,0.01,0.001220703125,-0.001953125,1.01416015625,0.42724609375,-0.48828125,-0.54931640625,-0.005028581532259935,0.0,4.246601092368651e-06
1778892972.4183967,0.01,0.0018310546875,-0.0020751953125,1.0142822265625,0.48828125,-0.48828125,-0.48828125,-0.00383081211352021,0.0,4.025116251224147e-06
1778892972.419393,0.01,0.001953125,-0.0018310546875,1.0146484375,0.48828125,-0.48828125,-0.48828125,-0.00030299556389046245,0.0,3.92177105928888e-06
1778892972.419393,0.01,0.0010986328125,-0.0015869140625,1.014892578125,0.48828125,-0.48828125,-0.48828125,0.0020118985213262164,0.0,3.964493633224774e-06
1778892972.8204365,0.01,0.0006103515625,-0.0015869140625,1.0150146484375,0.48828125,-0.48828125,-0.48828125,0.003167252856995262,0.0,4.0939724176828105e-06
1778892972.8204365,0.01,0.0010986328125,-0.0013427734375,1.01513671875,0.48828125,-0.48828125,-0.54931640625,0.00434505512906469,0.0,4.2817801173343095e-06
1778892972.8204365,0.01,0.00146484375,-0.0010986328125,1.015380859375,0.48828125,-0.48828125,-0.54931640625,0.006698568502885749,0.0,4.557870708133071e-06
1778892972.8204365,0.01,0.001953125,-0.0010986328125,1.015380859375,0.48828125,-0.48828125,-0.54931640625,0.006709467659485213,0.0,4.893071612192345e-06
1778892972.8204365,0.01,0.0020751953125,-0.0009765625,1.0145263671875,0.48828125,-0.54931640625,-0.54931640625,-0.001546384634687925,0.0,5.022148687812277e-06
1778892972.8204365,0.01,0.001220703125,-0.0010986328125,1.013916015625,0.48828125,-0.48828125,-0.54931640625,-0.007477968109599331,0.0,4.796539869205096e-06
1778892972.8204365,0.01,0.00048828125,-0.00146484375,1.0146484375,0.48828125,-0.48828125,-0.54931640625,-0.0004176641664450642,0.0,4.599149062303986e-06
1778892972.8204365,0.01,0.00048828125,-0.001220703125,1.0152587890625,0.48828125,-0.48828125,-0.48828125,0.005458022771765769,0.0,4.725158027437003e-06
1778892972.8204365,0.01,0.0006103515625,-0.0010986328125,1.015380859375,0.42724609375,-0.48828125,-0.48828125,0.00665050057281924,0.0,5.027871111051629e-06
1778892972.8204365,0.01,0.0009765625,-0.001708984375,1.0152587890625,0.48828125,-0.48828125,-0.48828125,0.005506139942964339,0.0,5.331787123946218e-06
1778892972.8204365,0.01,0.001953125,-0.0013427734375,1.014892578125,0.48828125,-0.48828125,-0.48828125,0.0019825479148831704,0.0,5.519004320392406e-06
1778892972.8204365,0.01,0.001953125,-0.0006103515625,1.0147705078125,0.48828125,-0.48828125,-0.48828125,0.0007562317688769582,0.0,5.587473812486409e-06
1778892972.8204365,0.01,0.001708984375,-0.0008544921875,1.0146484375,0.42724609375,-0.48828125,-0.48828125,-0.0004068491014024289,0.0,5.596208379173272e-06
1778892972.8204365,0.01,0.0020751953125,-0.001220703125,1.014892578125,0.48828125,-0.48828125,-0.48828125,0.001978395937063837,0.0,5.635497050064808e-06
1778892972.8204365,0.01,0.0023193359375,-0.001220703125,1.0147705078125,0.48828125,-0.54931640625,-0.54931640625,0.0008180383729907703,0.0,5.7054079078161735e-06
1778892972.8204365,0.01,0.002197265625,-0.0008544921875,1.0145263671875,0.48828125,-0.48828125,-0.48828125,-0.0015737986004662474,0.0,5.686513902129286e-06
1778892972.8204365,0.01,0.002197265625,-0.0006103515625,1.0150146484375,0.48828125,-0.48828125,-0.48828125,0.0031234330451557213,0.0,5.725254763246523e-06
1778892972.8204365,0.01,0.0020751953125,0.0,1.0157470703125,0.48828125,-0.48828125,-0.48828125,0.010154026124693516,0.0,6.057191242492754e-06
1778892972.8204365,0.01,0.001708984375,0.0,1.015380859375,0.42724609375,-0.48828125,-0.48828125,0.006615816558996457,0.0,6.476437309585003e-06
1778892972.8204365,0.01,0.0013427734375,-0.0010986328125,1.014892578125,0.48828125,-0.48828125,-0.48828125,0.0019191605979607118,0.0,6.689811738508933e-06
1778892972.821436,0.01,0.0018310546875,-0.0010986328125,1.01513671875,0.48828125,-0.48828125,-0.48828125,0.004294076980510653,0.0,6.845142677970717e-06
1778892972.821436,0.01,0.00244140625,-0.0008544921875,1.01513671875,0.48828125,-0.48828125,-0.48828125,0.004305116012069732,0.0,7.060122502785227e-06
1778892972.821436,0.01,0.001953125,-0.0018310546875,1.0145263671875,0.48828125,-0.48828125,-0.48828125,-0.0015817770864217096,0.0,7.128205975926427e-06
1778892972.821436,0.01,0.0018310546875,-0.0013427734375,1.0147705078125,0.48828125,-0.48828125,-0.48828125,0.0007339938701971249,0.0,7.1070113955208124e-06
1778892972.821436,0.01,0.002197265625,0.0,1.0155029296875,0.48828125,-0.54931640625,-0.48828125,0.007773489015946211,0.0,7.319698467674396e-06
1778892972.821436,0.01,0.0013427734375,-0.0001220703125,1.0152587890625,0.48828125,-0.48828125,-0.48828125,0.005360309696399668,0.0,7.648043435483043e-06
1778892972.821436,0.01,0.001708984375,-0.0003662109375,1.0140380859375,0.48828125,-0.48828125,-0.48828125,-0.006415772642288431,0.0,7.621656861835824e-06
1778892972.821436,0.01,0.001953125,-0.0008544921875,1.01416015625,0.48828125,-0.48828125,-0.48828125,-0.005206668048421292,0.0,7.33109584456808e-06
1778892972.821436,0.01,0.000732421875,-0.0015869140625,1.015380859375,0.48828125,-0.48828125,-0.48828125,0.006546044440668197,0.0,7.3645802543742525e-06
1778892972.821436,0.01,0.0010986328125,-0.0010986328125,1.0152587890625,0.48828125,-0.48828125,-0.54931640625,0.005346070093912303,0.0,7.661883117738764e-06
1778892973.8847446,0.01,0.001708984375,-0.001220703125,1.014892578125,0.48828125,-0.48828125,-0.48828125,0.001839053081990727,0.0,7.84151119713634e-06
1778892973.8847446,0.01,0.0020751953125,-0.0018310546875,1.014892578125,0.48828125,-0.48828125,-0.48828125,0.0018870833441990698,0.0,7.934664607791085e-06
1778892973.8847446,0.01,0.0023193359375,-0.0013427734375,1.014892578125,0.48828125,-0.48828125,-0.54931640625,0.00185992887044506,0.0,8.028339913157188e-06
1778892973.8847446,0.01,0.002197265625,-0.0009765625,1.01416015625,0.48828125,-0.48828125,-0.48828125,-0.005263793866003397,0.0,7.943243288268229e-06
1778892973.8847446,0.01,0.0015869140625,-0.0008544921875,1.014404296875,0.48828125,-0.48828125,-0.48828125,-0.0029699036581227745,0.0,7.737400850165075e-06
1778892973.8847446,0.01,0.001220703125,-0.00048828125,1.014892578125,0.48828125,-0.54931640625,-0.48828125,0.0017181718249617006,0.0,7.706107554336048e-06
1778892973.8847446,0.01,0.001708984375,0.0,1.014404296875,0.48828125,-0.48828125,-0.48828125,-0.0030167562707532625,0.0,7.673642943191258e-06
1778892973.8847446,0.01,0.0013427734375,0.0001220703125,1.014404296875,0.48828125,-0.48828125,-0.48828125,-0.0030670602949793846,0.0,7.521547529047942e-06
1778892973.8847446,0.01,0.0015869140625,0.0001220703125,1.0142822265625,0.48828125,-0.48828125,-0.48828125,-0.004247031872546714,0.0,7.3386952248597894e-06
1778892973.8847446,0.01,0.0015869140625,-0.000244140625,1.0145263671875,0.48828125,-0.48828125,-0.48828125,-0.0018793547234281505,0.0,7.185535559960418e-06
1778892973.8847446,0.01,0.00146484375,-0.0008544921875,1.0146484375,0.48828125,-0.54931640625,-0.48828125,-0.0006469711090755226,0.0,7.122377414147826e-06
1778892973.8847446,0.01,0.001953125,-0.0010986328125,1.0142822265625,0.48828125,-0.48828125,-0.48828125,-0.00415075990314584,0.0,7.002434138842292e-06
1778892973.8847446,0.01,0.0018310546875,-0.0013427734375,1.0145263671875,0.48828125,-0.48828125,-0.54931640625,-0.0017978814432542123,0.0,6.853718105182291e-06
1778892973.8847446,0.01,0.0015869140625,-0.0018310546875,1.0145263671875,0.48828125,-0.48828125,-0.48828125,-0.0017952821364612959,0.0,6.763889015689403e-06
1778892973.8847446,0.01,0.0018310546875,-0.0013427734375,1.0145263671875,0.48828125,-0.48828125,-0.48828125,-0.0018306300063137826,0.0,6.673241212120026e-06
1778892973.8847446,0.01,0.00146484375,-0.00146484375,1.0147705078125,0.48828125,-0.48828125,-0.48828125,0.0004933612266686538,0.0,6.639809492628898e-06
